variance,kurtosis,skewness,frequency,load,label
0.1250,5.6740,0.0155,50,100,120
0.1343,5.3749,-0.0532,50,100,120
0.1341,5.8263,-0.0609,50,100,120
0.0980,5.0243,0.0712,55,0,121
0.1002,4.9897,0.1096,55,0,121
0.1038,4.9525,0.0125,55,0,121
0.1032,5.4802,0.0408,55,0,121
0.1060,5.2668,0.0718,55,0,121
0.1051,5.1120,0.1922,55,0,121
0.0975,4.9035,0.0838,55,0,121
0.0997,5.4654,0.1201,55,0,121
0.0972,4.9278,0.0306,55,0,121
0.0974,4.7143,-0.0568,55,0,121
0.1045,5.3539,-0.0128,55,0,121
0.1043,5.2297,-0.0534,55,0,121
0.1049,4.8770,0.0309,55,0,121
0.1033,5.0761,0.0702,55,0,121
0.0999,4.9769,-0.1041,55,0,121
0.0966,5.3457,-0.1649,55,0,121
0.0975,5.1352,0.0566,55,0,121
0.1016,5.1303,-0.1217,55,0,121
0.0982,4.6707,0.1116,55,0,121
0.1022,5.3137,-0.0482,55,0,121
0.0994,5.4174,-0.2464,55,0,121
0.1033,5.3564,0.0870,55,0,121
0.0955,5.0509,-0.0086,55,0,121
0.1006,5.3698,0.0824,55,0,121
0.1293,5.6319,-0.1101,55,50,122
0.1264,5.4737,-0.0477,55,50,122
0.1328,5.5967,0.0039,55,50,122
0.1296,5.7232,-0.1724,55,50,122
0.1263,5.3040,0.0585,55,50,122
0.1310,5.5726,-0.0216,55,50,122
0.1289,5.6169,0.0826,55,50,122
0.1305,5.3903,0.0116,55,50,122
0.1269,5.8788,-0.0440,55,50,122
0.1310,5.4791,-0.0101,55,50,122
0.1337,5.4008,-0.1023,55,50,122
0.1272,5.8096,-0.0868,55,50,122
0.1295,5.5529,0.0593,55,50,122
0.1316,5.6097,0.1968,55,50,122
0.1293,5.6537,-0.1297,55,50,122
0.1344,5.8459,0.0188,55,50,122
0.1252,5.3269,-0.1159,55,50,122
0.1291,5.7131,-0.1941,55,50,122
0.1318,5.4616,0.0148,55,50,122
0.1338,5.4729,-0.0242,55,50,122
0.1291,5.5294,0.1237,55,50,122
0.1282,5.4874,-0.0037,55,50,122
0.1306,5.3402,-0.1141,55,50,122
0.1321,5.4275,-0.0955,55,50,122
0.1350,5.8409,0.0682,55,100,123
0.1401,5.9911,0.0140,55,100,123
0.1405,5.7945,-0.3067,55,100,123
0.1394,6.1061,0.1179,55,100,123
0.1353,6.1421,-0.0358,55,100,123
0.1349,6.2681,0.0397,55,100,123
0.1325,5.5613,-0.1659,55,100,123
0.1408,6.0332,0.0204,55,100,123
0.1402,6.1077,-0.0453,55,100,123
0.1373,6.0519,0.0750,55,100,123
0.1393,6.0507,0.0766,55,100,123
0.1349,5.8777,0.0692,55,100,123
0.1404,6.4314,0.0788,55,100,123
0.1343,5.7694,-0.0414,55,100,123
0.1361,5.8846,0.0099,55,100,123
0.1371,5.8793,-0.0528,55,100,123
0.1331,5.8869,0.0963,55,100,123
0.1416,6.1046,-0.1747,55,100,123
0.1379,6.2406,-0.0100,55,100,123
0.1353,6.2647,-0.0998,55,100,123
0.1359,5.7164,0.0668,55,100,123
0.1384,6.5275,-0.2032,55,100,123
0.1345,5.9352,-0.0300,55,100,123
0.1339,6.0505,-0.0025,55,100,123
0.0735,6.3827,-0.2503,60,0,124
0.0715,6.3717,-0.1922,60,0,124
0.0711,6.7775,-0.1206,60,0,124
0.0718,7.3667,-0.4320,60,0,124
0.0719,6.5724,-0.0488,60,0,124
0.0708,6.0907,-0.0450,60,0,124
0.0717,6.6373,-0.1486,60,0,124
0.0763,7.1106,-0.0140,60,0,124
0.0690,5.5706,-0.0046,60,0,124
0.0741,7.8480,-0.0052,60,0,124
0.0734,7.2395,0.2778,60,0,124
0.0681,5.4162,0.1917,60,0,124
0.0714,6.1035,0.1606,60,0,124
0.0719,6.2318,0.3497,60,0,124
0.0719,5.6541,0.2341,60,0,124
0.0738,7.9736,0.3752,60,0,124
0.0709,5.5865,0.2702,60,0,124
0.0750,7.7799,0.3408,60,0,124
0.0715,7.0044,0.4418,60,0,124
0.0728,6.8329,0.2911,60,0,124
0.0678,6.0994,0.1365,60,0,124
0.0720,6.2536,-0.1266,60,0,124
0.0703,5.7061,0.0807,60,0,124
0.0743,6.3607,-0.0166,60,0,124
0.1240,5.6625,0.0087,60,50,125
0.1267,5.7957,-0.0731,60,50,125
0.1255,5.7436,0.0304,60,50,125
0.1288,5.9379,0.0875,60,50,125
0.1265,5.7450,0.0511,60,50,125
0.1212,5.6727,-0.0378,60,50,125
0.1267,5.8390,-0.0210,60,50,125
0.1259,5.7139,0.0931,60,50,125
0.1261,5.7419,0.0481,60,50,125
0.1255,5.6634,0.1509,60,50,125
0.1272,5.8214,0.0371,60,50,125
0.1223,5.8154,-0.0466,60,50,125
0.1256,5.9687,0.0075,60,50,125
0.1191,5.2767,0.1055,60,50,125
0.1260,5.6655,0.0597,60,50,125
0.1228,5.5749,0.0196,60,50,125
0.1238,5.6944,0.1456,60,50,125
0.1223,5.5318,0.0398,60,50,125
0.1243,5.5870,-0.0030,60,50,125
0.1228,5.9352,0.0222,60,50,125
0.1223,5.7198,0.1686,60,50,125
0.1216,5.6601,0.0884,60,50,125
0.1212,5.3900,0.0014,60,50,125
0.1219,5.6293,0.0309,60,50,125
0.1321,6.0993,0.0460,60,100,126
0.1301,6.0893,0.0599,60,100,126
0.1308,6.0262,0.0407,60,100,126
0.1313,6.1337,0.0108,60,100,126
0.1302,5.8151,-0.0178,60,100,126
0.1323,6.0202,-0.0367,60,100,126
0.1342,6.1967,0.0280,60,100,126
0.1325,6.1953,0.0359,60,100,126
0.1315,5.8940,0.0673,60,100,126
0.1305,6.2720,0.0939,60,100,126
0.1296,6.2344,0.0556,60,100,126
0.1329,6.1745,0.0008,60,100,126
0.1291,6.1029,0.0025,60,100,126
0.1321,6.2958,-0.0023,60,100,126
0.1339,6.2940,0.0310,60,100,126
0.1292,6.4004,0.0226,60,100,126
0.1299,6.1854,-0.0189,60,100,126
0.1305,6.0379,0.0756,60,100,126
0.1311,6.1978,-0.0083,60,100,126
0.1282,6.2263,-0.0010,60,100,126
0.1285,6.1256,-0.0285,60,100,126
0.1309,6.4858,0.0170,60,100,126
0.1318,6.2254,-0.0225,60,100,126
0.1315,6.3635,0.0947,60,100,126
